[17:31:55] [main/INFO] [LaunchWrapper]: Loading tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[17:31:55] [main/INFO] [LaunchWrapper]: Using primary tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[17:31:55] [main/INFO] [LaunchWrapper]: Calling tweak class net.minecraftforge.fml.common.launcher.FMLServerTweaker
[17:31:55] [main/DEBUG] [FML]: Injecting tracing printstreams for STDOUT/STDERR.
[17:31:55] [main/INFO] [FML]: Forge Mod Loader version 14.23.5.2847 for Minecraft 1.12.2 loading
[17:31:55] [main/INFO] [FML]: Java is Java HotSpot(TM) 64-Bit Server VM, version 1.8.0_321, running on Windows 10:amd64:10.0, installed at C:\Program Files\Java\jre1.8.0_321
[17:31:55] [main/DEBUG] [FML]: Java classpath at launch is:
[17:31:55] [main/DEBUG] [FML]:     forge-1.12.2-14.23.5.2847-universal.jar
[17:31:55] [main/DEBUG] [FML]:     log4jfix/Log4jPatcher-1.0.0.jar
[17:31:55] [main/DEBUG] [FML]: Java library path at launch is:
[17:31:55] [main/DEBUG] [FML]:     C:\Program Files (x86)\Common Files\Oracle\Java\javapath
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS\Sun\Java\bin
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS\system32
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS
[17:31:55] [main/DEBUG] [FML]:     C:\Users\unai\Saved Games\Python\Scripts\
[17:31:55] [main/DEBUG] [FML]:     C:\Users\unai\Saved Games\Python\
[17:31:55] [main/DEBUG] [FML]:     C:\Program Files (x86)\Common Files\Oracle\Java\javapath
[17:31:55] [main/DEBUG] [FML]:     C:\ProgramData\Oracle\Java\javapath
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS\system32
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS\System32\Wbem
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS\System32\WindowsPowerShell\v1.0\
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS\System32\OpenSSH\
[17:31:55] [main/DEBUG] [FML]:     C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS\system32
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS\System32\Wbem
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS\System32\WindowsPowerShell\v1.0\
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS\System32\OpenSSH\
[17:31:55] [main/DEBUG] [FML]:     C:\Program Files\NVIDIA Corporation\NVIDIA NvDLISR
[17:31:55] [main/DEBUG] [FML]:     C:\Program Files\Git\cmd
[17:31:55] [main/DEBUG] [FML]:     C:\Users\unai\AppData\Local\Microsoft\WindowsApps
[17:31:55] [main/DEBUG] [FML]:     
[17:31:55] [main/DEBUG] [FML]:     C:\Users\unai\AppData\Local\Programs\Microsoft VS Code\bin
[17:31:55] [main/DEBUG] [FML]:   Adding phosphor-forge-mc1.12.2-0.2.7-universal.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding Placebo-1.12.2-1.6.0.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding ProjectIntelligence-1.12.2-1.0.9.28-universal.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding Quark-r1.6-179.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding randompatches-1.12.2-1.22.1.7.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding reauth-3.6.0.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding RebornCore-1.12.2-3.19.4.529-universal.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding RedstoneFlux-1.12-2.1.1.1-universal.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding refinedstorage-1.6.16.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding refinedstorageaddons-0.4.5.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding ResourceLoader-MC1.12.1-1.5.3.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding ResourceReloader-1.0.2.5.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding Rex's-Additional-Structures-1.12.x-(v.2.3.1).jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding ServerLevelType-1.2.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding simplybackpacks-1.4.9.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding SimplyJetpacks2-1.12.2-2.2.16.1.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding SmoothFont-mc1.12.2-2.1.2.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding SplashAnimation-0.2.1.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding splashlogofix-1.0.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding StorageDrawers-1.12.2-5.4.2.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding StructureUtils-1.1.0.4.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding TConstruct-1.12.2-2.13.0.183.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding tesla-core-lib-1.12.2-1.0.17.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding Tesslocator-1.1.0.15.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding theoneprobe-1.12-1.4.28.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding ThermalCultivation-1.12.2-0.3.6.1-universal.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding ThermalDynamics-1.12.2-2.5.6.1-universal.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding ThermalExpansion-1.12.2-5.5.7.1-universal.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding ThermalFoundation-1.12.2-2.6.7.1-universal.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding TinkerToolLeveling-1.12.2-1.1.0.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding TipTheScales-1.12.2-1.0.4.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding TombManyGraves-1.12-4.2.0.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding topaddons-1.12.2-1.13.0.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding Traverse-1.12.2-1.6.0-69.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding trumpetskeleton-1.12-1.0.2.1.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding twilightforest-1.12.2-3.11.1021-universal.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding VanillaFix-1.0.10-150.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding XL-Food-Mod-1.12.2-1.9.2.jar to the mod list
[17:31:55] [main/DEBUG] [FML]:   Adding XPTeleporters-1.12.2-2.0.2.jar to the mod list
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy ActuallyAdditions-1.12.2-r151-2.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in ActuallyAdditions-1.12.2-r151-2.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy AppleSkin-mc1.12-1.0.14.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in AppleSkin-mc1.12-1.0.14.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy astralsorcery-1.12.2-1.10.27.jar
[17:31:55] [main/WARN] [FML]: Found FMLCorePluginContainsFMLMod marker in astralsorcery-1.12.2-1.10.27.jar. This is not recommended, @Mods should be in a separate jar from the coremod.
[17:31:55] [main/DEBUG] [FML]: Instantiating coremod class AstralCore
[17:31:55] [main/TRACE] [FML]: coremod named AstralCore is loading
[17:31:55] [main/WARN] [FML]: The coremod hellfirepvp.astralsorcery.core.AstralCore does not have a MCVersion annotation, it may cause issues with this version of Minecraft
[17:31:55] [main/DEBUG] [FML]: Found signing certificates for coremod AstralCore (hellfirepvp.astralsorcery.core.AstralCore)
[17:31:55] [main/DEBUG] [FML]: Found certificate a0f0b759d895c15ceb3e3bcb5f3c2db7c582edf0
[17:31:55] [main/INFO] [Astral Core]: [AstralCore] Initialized.
[17:31:55] [main/DEBUG] [FML]: Added access transformer class hellfirepvp.astralsorcery.core.AstralTransformer to enqueued access transformers
[17:31:55] [main/DEBUG] [FML]: Enqueued coremod AstralCore
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy AutoRegLib-1.3-32.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in AutoRegLib-1.3-32.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy BackTools-1.12.2-7.0.1.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in BackTools-1.12.2-7.0.1.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy Baubles-1.12-1.5.2.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in Baubles-1.12-1.5.2.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy BetterBuildersWands-1.12.2-0.13.2.271+5997513.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in BetterBuildersWands-1.12.2-0.13.2.271+5997513.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy BetterFps-1.4.8.jar
[17:31:55] [main/INFO] [FML]: Loading tweaker guichaguri.betterfps.tweaker.BetterFpsTweaker from BetterFps-1.4.8.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy bonsaitrees-1.1.4-b170.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in bonsaitrees-1.1.4-b170.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy Bookshelf-1.12.2-2.3.590.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in Bookshelf-1.12.2-2.3.590.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy Botania r1.10-363.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in Botania r1.10-363.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy BrandonsCore-1.12.2-2.4.19.214-universal.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in BrandonsCore-1.12.2-2.4.19.214-universal.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy BuildingGadgets-2.8.4.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in BuildingGadgets-2.8.4.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy Chameleon-1.12-4.1.3.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in Chameleon-1.12-4.1.3.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy Chisel-MC1.12.2-1.0.2.45.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in Chisel-MC1.12.2-1.0.2.45.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy Clumps-3.1.2.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in Clumps-3.1.2.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy CodeChickenLib-1.12.2-3.2.3.358-universal.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in CodeChickenLib-1.12.2-3.2.3.358-universal.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy CoFHCore-1.12.2-4.6.6.1-universal.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in CoFHCore-1.12.2-4.6.6.1-universal.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy CoFHWorld-1.12.2-1.4.0.1-universal.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in CoFHWorld-1.12.2-1.4.0.1-universal.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy Controlling-3.0.10.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in Controlling-3.0.10.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy CraftingTweaks_1.12.2-8.1.9.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in CraftingTweaks_1.12.2-8.1.9.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy CraftPresence-Forge-1.12.2-Beta-1.7.5.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in CraftPresence-Forge-1.12.2-Beta-1.7.5.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy CraftTweaker2-1.12-4.1.20.594.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in CraftTweaker2-1.12-4.1.20.594.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy creeperconfetti-1.4.2.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in creeperconfetti-1.4.2.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy CTM-MC1.12.2-1.0.2.31.jar
[17:31:55] [main/WARN] [FML]: Found FMLCorePluginContainsFMLMod marker in CTM-MC1.12.2-1.0.2.31.jar. This is not recommended, @Mods should be in a separate jar from the coremod.
[17:31:55] [main/DEBUG] [FML]: Instantiating coremod class CTMCorePlugin
[17:31:55] [main/WARN] [FML]: The coremod team.chisel.ctm.client.asm.CTMCorePlugin does not have a MCVersion annotation, it may cause issues with this version of Minecraft
[17:31:55] [main/WARN] [FML]: The coremod CTMCorePlugin (team.chisel.ctm.client.asm.CTMCorePlugin) is not signed!
[17:31:55] [main/DEBUG] [FML]: Enqueued coremod CTMCorePlugin
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy CustomMainMenu-MC1.12.2-2.0.9.1.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in CustomMainMenu-MC1.12.2-2.0.9.1.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy DefaultOptions_1.12.2-9.2.8.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in DefaultOptions_1.12.2-9.2.8.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy diethopper-1.1.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in diethopper-1.1.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy DocumentYourModMod-2.0.2.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in DocumentYourModMod-2.0.2.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy Draconic-Evolution-1.12.2-2.3.27.353-universal.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in Draconic-Evolution-1.12.2-2.3.27.353-universal.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy DynamicSurroundings-1.12.2-3.6.1.0.jar
[17:31:55] [main/INFO] [FML]: Loading tweaker org.spongepowered.asm.launch.MixinTweaker from DynamicSurroundings-1.12.2-3.6.1.0.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy ElevatorMod-1.12.2-1.3.14.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in ElevatorMod-1.12.2-1.3.14.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy EnderStorage-1.12.2-2.4.6.137-universal.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in EnderStorage-1.12.2-2.4.6.137-universal.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy FastFurnace-1.12.2-1.3.1.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in FastFurnace-1.12.2-1.3.1.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy FastLeafDecay-v14.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in FastLeafDecay-v14.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy FastWorkbench-1.12.2-1.7.3.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in FastWorkbench-1.12.2-1.7.3.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy foamfix-0.10.10-1.12.2.jar
[17:31:55] [main/WARN] [FML]: Found FMLCorePluginContainsFMLMod marker in foamfix-0.10.10-1.12.2.jar. This is not recommended, @Mods should be in a separate jar from the coremod.
[17:31:55] [main/DEBUG] [FML]: Instantiating coremod class FoamFixCore
[17:31:55] [main/TRACE] [FML]: coremod named Do not report to Forge! (If you haven't disabled the FoamFix coremod, try disabling it in the config! Note that this bit of text will still appear.) is loading
[17:31:55] [main/WARN] [FML]: The coremod pl.asie.foamfix.coremod.FoamFixCore does not have a MCVersion annotation, it may cause issues with this version of Minecraft
[17:31:55] [main/DEBUG] [FML]: Found signing certificates for coremod Do not report to Forge! (If you haven't disabled the FoamFix coremod, try disabling it in the config! Note that this bit of text will still appear.) (pl.asie.foamfix.coremod.FoamFixCore)
[17:31:55] [main/DEBUG] [FML]: Found certificate 3481f72e377b0a1989bd38e3f07cf4cf0b626475
[17:31:55] [main/DEBUG] [FML]: Added access transformer class pl.asie.foamfix.coremod.FoamFixAT to enqueued access transformers
[17:31:55] [main/DEBUG] [FML]: Enqueued coremod Do not report to Forge! (If you haven't disabled the FoamFix coremod, try disabling it in the config! Note that this bit of text will still appear.)
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy Forgelin-1.8.4.jar
[17:31:55] [main/WARN] [FML]: Found FMLCorePluginContainsFMLMod marker in Forgelin-1.8.4.jar. This is not recommended, @Mods should be in a separate jar from the coremod.
[17:31:55] [main/DEBUG] [FML]: Instantiating coremod class ForgelinPlugin
[17:31:55] [main/WARN] [FML]: The coremod net.shadowfacts.forgelin.preloader.ForgelinPlugin does not have a MCVersion annotation, it may cause issues with this version of Minecraft
[17:31:55] [main/WARN] [FML]: The coremod ForgelinPlugin (net.shadowfacts.forgelin.preloader.ForgelinPlugin) is not signed!
[17:31:55] [main/DEBUG] [FML]: Enqueued coremod ForgelinPlugin
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy ftb-ultimine-1202.3.5.jar
[17:31:55] [main/WARN] [FML]: Found FMLCorePluginContainsFMLMod marker in ftb-ultimine-1202.3.5.jar. This is not recommended, @Mods should be in a separate jar from the coremod.
[17:31:55] [main/DEBUG] [FML]: Instantiating coremod class FTBUltimineLoadingPlugin
[17:31:55] [main/TRACE] [FML]: coremod named FTBUltimineASM is loading
[17:31:55] [main/DEBUG] [FML]: The coremod com.feed_the_beast.mods.ftbultimine.FTBUltimineLoadingPlugin requested minecraft version 1.12.2 and minecraft is 1.12.2. It will be loaded.
[17:31:55] [main/WARN] [FML]: The coremod FTBUltimineASM (com.feed_the_beast.mods.ftbultimine.FTBUltimineLoadingPlugin) is not signed!
[17:31:55] [main/DEBUG] [FML]: Enqueued coremod FTBUltimineASM
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy FTBAcademyMod-1.1.0.65.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in FTBAcademyMod-1.1.0.65.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy FTBBackups-1.1.0.1.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in FTBBackups-1.1.0.1.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy FTBBanners-1.1.0.12.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in FTBBanners-1.1.0.12.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy FTBGuides-2.0.0.52.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in FTBGuides-2.0.0.52.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy FTBLib-5.4.7.2.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in FTBLib-5.4.7.2.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy FTBQuests-1202.9.0.13.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in FTBQuests-1202.9.0.13.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy FTBTutorialMod-1.0.0.11.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in FTBTutorialMod-1.0.0.11.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy FTBUtilities-5.4.1.130.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in FTBUtilities-5.4.1.130.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy GameStages-1.12.2-2.0.123.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in GameStages-1.12.2-2.0.123.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy harvestables-1.2.1.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in harvestables-1.2.1.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy Hats-1.12.2-7.1.1.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in Hats-1.12.2-7.1.1.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy iChunUtil-1.12.2-7.2.2.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in iChunUtil-1.12.2-7.2.2.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy industrialforegoing-1.12.2-1.12.13-237.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in industrialforegoing-1.12.2-1.12.13-237.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy Instrumental-Mobs-1.2.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in Instrumental-Mobs-1.2.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy InventoryTweaks-1.63.jar
[17:31:55] [main/WARN] [FML]: Found FMLCorePluginContainsFMLMod marker in InventoryTweaks-1.63.jar. This is not recommended, @Mods should be in a separate jar from the coremod.
[17:31:55] [main/DEBUG] [FML]: Instantiating coremod class FMLPlugin
[17:31:55] [main/TRACE] [FML]: coremod named Inventory Tweaks Coremod is loading
[17:31:55] [main/WARN] [FML]: The coremod invtweaks.forge.asm.FMLPlugin does not have a MCVersion annotation, it may cause issues with this version of Minecraft
[17:31:55] [main/DEBUG] [FML]: Found signing certificates for coremod Inventory Tweaks Coremod (invtweaks.forge.asm.FMLPlugin)
[17:31:55] [main/DEBUG] [FML]: Found certificate 55d2cd4f5f0961410bf7b91ef6c6bf00a766dcbe
[17:31:55] [main/DEBUG] [FML]: Added access transformer class invtweaks.forge.asm.ITAccessTransformer to enqueued access transformers
[17:31:55] [main/DEBUG] [FML]: Enqueued coremod Inventory Tweaks Coremod
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy ironchest-1.12.2-7.0.72.847.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in ironchest-1.12.2-7.0.72.847.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy ItemFilters-1.0.4.2.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in ItemFilters-1.0.4.2.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy jei_1.12.2-4.16.1.302.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in jei_1.12.2-4.16.1.302.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy jetif-1.12.2-1.5.2.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in jetif-1.12.2-1.5.2.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy journeymap-1.12.2-5.7.1.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in journeymap-1.12.2-5.7.1.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy JustEnoughResources-1.12.2-0.9.2.60.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in JustEnoughResources-1.12.2-0.9.2.60.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy justthetips-1.12-1.0.1.1.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in justthetips-1.12-1.0.1.1.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy KubeJS-forge-1.12.2-1.1.0.65.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in KubeJS-forge-1.12.2-1.1.0.65.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy letsencryptcraft-1.10.2-1.2.0.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in letsencryptcraft-1.10.2-1.2.0.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy MainMenuScale-1.3.2.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in MainMenuScale-1.3.2.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy Mantle-1.12-1.3.3.55.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in Mantle-1.12-1.3.3.55.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy MineTogether-1.12.2-2.3.9.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in MineTogether-1.12.2-2.3.9.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy MobGrindingUtils-0.3.13.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in MobGrindingUtils-0.3.13.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy modnametooltip_1.12.2-1.10.1.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in modnametooltip_1.12.2-1.10.1.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy modtweaker-4.0.18.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in modtweaker-4.0.18.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy moreoverlays-1.15.1-mc1.12.2.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in moreoverlays-1.15.1-mc1.12.2.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy Morpheus-1.12.2-3.5.106.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in Morpheus-1.12.2-3.5.106.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy MouseTweaks-2.10-mc1.12.2.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in MouseTweaks-2.10-mc1.12.2.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy MTLib-3.0.6.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in MTLib-3.0.6.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy NaturesCompass-1.12.2-1.8.5.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in NaturesCompass-1.12.2-1.8.5.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy Neat 1.4-17.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in Neat 1.4-17.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy NetherPortalFix_1.12.1-5.3.17.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in NetherPortalFix_1.12.1-5.3.17.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy Patchouli-1.0-21.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in Patchouli-1.0-21.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy Placebo-1.12.2-1.6.0.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in Placebo-1.12.2-1.6.0.jar
[17:31:55] [main/DEBUG] [FML]: Examining for coremod candidacy ProjectIntelligence-1.12.2-1.0.9.28-universal.jar
[17:31:55] [main/DEBUG] [FML]: Not found coremod data in ProjectIntelligence-1.12.2-1.0.9.28-universal.jar
